event,tabId,title,ts,url,winId,data.action,data.fields[0].name,data.fields[0].value,data.fields[1].name,data.fields[1].value,data.fields[2].name,data.fields[2].value,data.fields[3].name,data.fields[3].value,data.fields[4].name,data.fields[4].value,data.fields[5].name,data.fields[5].value,data.formSelector,data.method,data.pageHeader,data.title,data.ariaLabel,data.bbox.h,data.bbox.w,data.bbox.x,data.bbox.y,data.class,data.id,data.innerText,data.labelText,data.mouse.alt,data.mouse.button,data.mouse.clientX,data.mouse.clientY,data.mouse.ctrl,data.mouse.meta,data.mouse.shift,data.outerHTML,data.parentForm,data.role,data.selector,data.tag,data.visible,data.name,tabCount,data.type,data.checked,data.disabled,data.parentForm.action,data.parentForm.method,data.parentForm.selector,data.placeholder,data.value,data.alt,data.code,data.ctrl,data.key,data.meta,data.sensitive,data.shift,data.target,data.length,data.redacted,data.sample,data.fieldsData,isWindowClosing
focus_change_input,581319201,,2025-08-22T14:30:26.884Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__ItemCode,,,,,,,,,,,,,,input,,LineItems[1].ItemCode,,text,,,,,,,2,,,,,,,,input#LineItems_1__ItemCode.form-control.text-box.single-line,1,FALSE,2,,
keydown,581319201,,2025-08-22T14:30:28.745Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__ItemName,,,,,,,,,,,,,,input,,LineItems[1].ItemName,,text,,,,,,,Item2,FALSE,Tab,FALSE,Tab,FALSE,FALSE,FALSE,input#LineItems_1__ItemName.form-control.text-box.single-line,,,,,
focus_change_input,581319201,,2025-08-22T14:30:28.777Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__ItemName,,,,,,,,,,,,,,input,,LineItems[1].ItemName,,text,,,,,,,Item2,,,,,,,,input#LineItems_1__ItemName.form-control.text-box.single-line,5,FALSE,Item2,,
keydown,581319201,,2025-08-22T14:30:34.418Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__ItemCategory,,,,,,,,,,,,,,input,,LineItems[1].ItemCategory,,text,,,,,,,Electronics,FALSE,Tab,FALSE,Tab,FALSE,FALSE,FALSE,input#LineItems_1__ItemCategory.form-control.text-box.single-line,,,,,
focus_change_input,581319201,,2025-08-22T14:30:34.440Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__ItemCategory,,,,,,,,,,,,,,input,,LineItems[1].ItemCategory,,text,,,,,,,Electronics,,,,,,,,input#LineItems_1__ItemCategory.form-control.text-box.single-line,11,FALSE,Electron,,
focus_change_input,581319201,,2025-08-22T14:30:38.910Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__Quantity,,,,,,,,,,,,,,input,,LineItems[1].Quantity,,text,,,,,,,2,,,,,,,,input#LineItems_1__Quantity.form-control.text-box.single-line,1,FALSE,2,,
click,581319201,,2025-08-22T14:30:39.137Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,37,187,599,372,form-control text-box single-line,LineItems_1__RequestedDeliveryDate,,,FALSE,0,624,380,FALSE,FALSE,FALSE,"<input class=""form-control text-box single-line"" id=""LineItems_1__RequestedDeliveryDate"" name=""LineItems[1].RequestedDeliveryDate"" type=""text"" value="""">",,,input#LineItems_1__RequestedDeliveryDate.form-control.text-box.single-line,input,TRUE,LineItems[1].RequestedDeliveryDate,,text,FALSE,FALSE,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,post,form,,,,,,,,,,,,,,,
focus_change_input,581319201,,2025-08-22T14:30:45.432Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__RequestedDeliveryDate,,,,,,,,,,,,,,input,,LineItems[1].RequestedDeliveryDate,,text,,,,,,,01-09-2025,,,,,,,,input#LineItems_1__RequestedDeliveryDate.form-control.text-box.single-line,10,FALSE,01-09-2020,,
click,581319201,,2025-08-22T14:30:45.644Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,37,63,581,372,form-control text-box single-line,LineItems_1__Priority,,,FALSE,0,615,387,FALSE,FALSE,FALSE,"<input class=""form-control text-box single-line"" id=""LineItems_1__Priority"" name=""LineItems[1].Priority"" type=""text"" value="""">",,,input#LineItems_1__Priority.form-control.text-box.single-line,input,TRUE,LineItems[1].Priority,,text,FALSE,FALSE,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,post,form,,,,,,,,,,,,,,,
focus_change_input,581319201,,2025-08-22T14:30:49.172Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,,,,,,LineItems_1__Priority,,,,,,,,,,,,,,input,,LineItems[1].Priority,,text,,,,,,,High,,,,,,,,input#LineItems_1__Priority.form-control.text-box.single-line,4,FALSE,High,,
click,581319201,,2025-08-22T14:30:49.400Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,,,,,,,,,,,,,,,,,CRM - Update Order,,38,93,87,605,btn btn-primary,,Update,,FALSE,0,139,624,FALSE,FALSE,FALSE,"<button type=""submit"" class=""btn btn-primary"">Update</button>",,,button.btn.btn-primary,button,TRUE,,,submit,,FALSE,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,post,form,,,,,,,,,,,,,,,
form_submit,581319201,,2025-08-22T14:30:49.534Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,581319152,https://xbot-test.exlservice.com/Reconciliation/OrderEntry/Edit?orderId=8779feb8-f15e-45f2-a70d-77a5de459ab8,,,,,,,,,,,,,form,post,,CRM - Update Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"__RequestVerificationToken=PAQcrNwdVVSTdDPsqyqZlsokS8BTo9iUqNvV-Jy8PUDWm98VMjmIyzZZrL4rVOH7A7HKq3oCd7479QEIZItP2fRWYpyULT_vbEQOlBk5ZCI1, OrderNumber=123456, OrderCreatedBy=Shivam Burnwal, OrderCreatedDate=22-08-2025, AuthorizedBy=Me, DeliveryAddress=NA, LineItems[0].ItemCode=1, LineItems[0].ItemName=Item1, LineItems[0].ItemCategory=Stationary, LineItems[0].Quantity=10, LineItems[0].RequestedDeliveryDate=25-08-2025, LineItems[0].Priority=Low, LineItems[1].ItemCode=2, LineItems[1].ItemName=Item2, LineItems[1].ItemCategory=Electronics, LineItems[1].Quantity=2, LineItems[1].RequestedDeliveryDate=01-09-2025, LineItems[1].Priority=High, LineItems[2].ItemCode=, LineItems[2].ItemName=, LineItems[2].ItemCategory=, LineItems[2].Quantity=, LineItems[2].RequestedDeliveryDate=, LineItems[2].Priority=, LineItems[3].ItemCode=, LineItems[3].ItemName=, LineItems[3].ItemCategory=, LineItems[3].Quantity=, LineItems[3].RequestedDeliveryDate=, LineItems[3].Priority=, LineItems[4].ItemCode=, LineItems[4].ItemName=, LineItems[4].ItemCategory=, LineItems[4].Quantity=, LineItems[4].RequestedDeliveryDate=, LineItems[4].Priority=, LineItems[5].ItemCode=, LineItems[5].ItemName=, LineItems[5].ItemCategory=, LineItems[5].Quantity=, LineItems[5].RequestedDeliveryDate=, LineItems[5].Priority=, LineItems[6].ItemCode=, LineItems[6].ItemName=, LineItems[6].ItemCategory=, LineItems[6].Quantity=, LineItems[6].RequestedDeliveryDate=, LineItems[6].Priority=, LineItems[7].ItemCode=, LineItems[7].ItemName=, LineItems[7].ItemCategory=, LineItems[7].Quantity=, LineItems[7].RequestedDeliveryDate=, LineItems[7].Priority=, LineItems[8].ItemCode=, LineItems[8].ItemName=, LineItems[8].ItemCategory=, LineItems[8].Quantity=, LineItems[8].RequestedDeliveryDate=, LineItems[8].Priority=, LineItems[9].ItemCode=, LineItems[9].ItemName=, LineItems[9].ItemCategory=, LineItems[9].Quantity=, LineItems[9].RequestedDeliveryDate=, LineItems[9].Priority=, LineItems[10].ItemCode=, LineItems[10].ItemName=, LineItems[10].ItemCategory=, LineItems[10].Quantity=, LineItems[10].RequestedDeliveryDate=, LineItems[10].Priority=, LineItems[11].ItemCode=, LineItems[11].ItemName=, LineItems[11].ItemCategory=, LineItems[11].Quantity=, LineItems[11].RequestedDeliveryDate=, LineItems[11].Priority=, LineItems[12].ItemCode=, LineItems[12].ItemName=, LineItems[12].ItemCategory=, LineItems[12].Quantity=, LineItems[12].RequestedDeliveryDate=, LineItems[12].Priority=, LineItems[13].ItemCode=, LineItems[13].ItemName=, LineItems[13].ItemCategory=, LineItems[13].Quantity=, LineItems[13].RequestedDeliveryDate=, LineItems[13].Priority=, LineItems[14].ItemCode=, LineItems[14].ItemName=, LineItems[14].ItemCategory=, LineItems[14].Quantity=, LineItems[14].RequestedDeliveryDate=, LineItems[14].Priority=",
tab_url_changed,581319201,xbot-test.exlservice.com/Reconciliation/OrderEntry,2025-08-22T14:30:50.972Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_complete,581319201,CRM - Order Entry,2025-08-22T14:30:53.192Z,https://xbot-test.exlservice.com/Reconciliation/OrderEntry,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_url_changed,581319201,bing.com/search?q=chatgpt&cvid=5f63ae5b95d84e8e9ea5a9aa9e2253d9&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQRRg8MgYICBBFGDzSAQc3OTlqMGo0qAIHsAIB&FORM=ANAB01&PC=WSEDSE,2025-08-22T14:30:59.972Z,https://www.bing.com/search?q=chatgpt&cvid=5f63ae5b95d84e8e9ea5a9aa9e2253d9&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQRRg8MgYICBBFGDzSAQc3OTlqMGo0qAIHsAIB&FORM=ANAB01&PC=WSEDSE,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_complete,581319201,chatgpt - Search,2025-08-22T14:31:00.470Z,https://www.bing.com/search?q=chatgpt&cvid=5f63ae5b95d84e8e9ea5a9aa9e2253d9&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQRRg8MgYICBBFGDzSAQc3OTlqMGo0qAIHsAIB&FORM=ANAB01&PC=WSEDSE,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
focus_change_input,581319201,,2025-08-22T14:31:01.972Z,https://www.bing.com/search?q=chatgpt&cvid=5f63ae5b95d84e8e9ea5a9aa9e2253d9&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQRRg8MgYICBBFGDzSAQc3OTlqMGo0qAIHsAIB&FORM=ANAB01&PC=WSEDSE,581319152,,,,,,,,,,,,,,,,"Skip to content
chatgpt
267
ALLSEARCHVIDEOSIMAGESMAPSNEWSCOPILOT
MORE",chatgpt - Search,Search,,,,,,uaseabox,,,,,,,,,,,,,,input,,query,,text,,,,,,A,,,,,,,,,input#uaseabox.b_searchbox,0,FALSE,,,
tab_activated,581319214,,2025-08-22T14:31:02.363Z,,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_complete,581319214,bing.com/ck/a?!&&p=65ce7d90b22547e307160a91c17dbb36a135c41d2c9274aa46bf199211cb9ee4JmltdHM9MTc1NTgyMDgwMA&ptn=3&ver=2&hsh=4&fclid=0f3faec1-c9d3-6ed0-05a2-a037c8d56f9a&psq=chatgpt&u=a1aHR0cHM6Ly9jaGF0Z3B0LmNvbS8&ntb=1,2025-08-22T14:31:02.700Z,https://www.bing.com/search?q=chatgpt&cvid=5f63ae5b95d84e8e9ea5a9aa9e2253d9&gs_lcrp=EgRlZGdlKgkIABBFGDsY-QcyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQRRg8MgYICBBFGDzSAQc3OTlqMGo0qAIHsAIB&FORM=ANAB01&PC=WSEDSE,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_url_changed,581319214,chatgpt.com,2025-08-22T14:31:03.507Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_complete,581319214,ChatGPT,2025-08-22T14:31:05.660Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_complete,581319214,ChatGPT,2025-08-22T14:31:05.797Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_removed,581319201,,2025-08-22T14:31:05.841Z,,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
input_blur,581319214,,2025-08-22T14:31:06.596Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPT,ChatGPT,,,,,,,,,,,,,,,,,,,,,textarea,,prompt-textarea,,textarea,,,,,,Ask anything,,,,,,,,,textarea._fallbackTextarea_ebv8s_2,0,FALSE,,,
keydown,581319214,,2025-08-22T14:31:15.248Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPT,ChatGPT,,,,,,,prompt-textarea,,,,,,,,,,,,,,div,,,,,,,,,,,,FALSE,Backspace,FALSE,Backspace,FALSE,FALSE,FALSE,div#prompt-textarea.ProseMirror.ProseMirror-focused,,,,,
keydown,581319214,,2025-08-22T14:31:17.733Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPT,ChatGPT,,,,,,,prompt-textarea,,,,,,,,,,,,,,div,,,,,,,,,,,,FALSE,Enter,FALSE,Enter,FALSE,FALSE,FALSE,div#prompt-textarea.ProseMirror.ProseMirror-focused,,,,,
click,581319214,,2025-08-22T14:31:28.609Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPTLog inSign up for free,Next steps assistance,,734,767,0,0,light,,"Skip to content
ChatGPT
Log in
You said:
I have fille the form for order entry
C",,FALSE,0,126,672,FALSE,FALSE,FALSE,"<html lang=""en-US"" data-build=""prod-4e5666a8aa408aee676c7cdbbfad5bbb0f937800"" dir=""ltr"" class=""light"" data-chat-theme=""undefined"" style=""color-scheme: light;""><head><meta charset=""UTF-8""><meta name=""v",,,html.light,html,FALSE,,,,,,,,,,,,,,,,,,,,,,,
click,581319214,,2025-08-22T14:31:31.983Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPTLog inSign up for free,Next steps assistance,,734,767,0,0,light,,"Skip to content
ChatGPT
Log in
You said:
I have fille the form for order entry
C",,FALSE,0,227,671,FALSE,FALSE,FALSE,"<html lang=""en-US"" data-build=""prod-4e5666a8aa408aee676c7cdbbfad5bbb0f937800"" dir=""ltr"" class=""light"" data-chat-theme=""undefined"" style=""color-scheme: light;""><head><meta charset=""UTF-8""><meta name=""v",,,html.light,html,FALSE,,,,,,,,,,,,,,,,,,,,,,,
click,581319214,,2025-08-22T14:31:33.484Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPTLog inSign up for free,Next steps assistance,,24,600,84,616,placeholder,,,,FALSE,0,275,634,FALSE,FALSE,FALSE,"<p data-placeholder=""Ask anything"" class=""placeholder""><br class=""ProseMirror-trailingBreak""></p>",,,p.placeholder,p,TRUE,,,,,,,,,,,,,,,,,,,,,,,
click,581319214,,2025-08-22T14:31:34.703Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPTLog inSign up for free,Next steps assistance,,24,600,84,616,placeholder,,,,FALSE,0,275,634,FALSE,FALSE,FALSE,"<p data-placeholder=""Ask anything"" class=""placeholder""><br class=""ProseMirror-trailingBreak""></p>",,,p.placeholder,p,TRUE,,,,,,,,,,,,,,,,,,,,,,,
click,581319214,,2025-08-22T14:31:36.715Z,https://chatgpt.com/,581319152,,,,,,,,,,,,,,,,ChatGPTLog inSign up for free,Next steps assistance,,28,68,339,12,,,ChatGPT,,FALSE,0,400,30,FALSE,FALSE,FALSE,<div>ChatGPT</div>,,,div,div,TRUE,,,,,,,,,,,,,,,,,,,,,,,
tab_activated,581319154,Extensions,2025-08-22T14:31:40.200Z,edge://extensions/,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
window_focus_changed,,,2025-08-22T14:31:53.472Z,,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
window_focus_changed,,,2025-08-22T14:31:57.711Z,,581319152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
